,videoId,channelId,channelTitle,videoTitle,videoDescription,categoryId,videoTags,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
1013,vecPAuVlqZ4,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LES 10 ENDROITS LES PLUS SECRETS DU MONDE | Lama Faché,"Notre monde n’a pas encore dévoilé tous ses secrets, et il existe certains endroits qui encore aujourd’hui demeurent inconnus du grand public. Aujourd’hui nous allons découvrir les dix endroits les plus secrets du monde...N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns..For copyright matters please send an email to : contactlamatv@gmail.com",24,endroit secret zone 51 paranormal mystere google earth extraterrestre reine elisabeth ovni histoire tresor incroyable tendances curiosites cache,fr,fr,4827239,47760,3965,0,3113
1014,MLBjCYwqTtE,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 PHOTOS INCROYABLES QUI N'ONT PAS ÉTÉ PHOTOSHOPPÉES | Lama Faché,"La première réaction des gens lorsqu’ils voient une photo devenue virale est de penser qu’elle a forcément été photoshoppée, et ils n’ont pas forcément tort. Ces dernières années, on a vu apparaître sur Internet de nombreuses superbes photos qui se sont avérées être photoshoppées. Nous allons vous montrer quelques-unes des photos les plus incroyables qui n’ont jamais eu besoin d’un coup de pinceau magique de Photoshop. Désormais quand vous verrez un nuage dans une chambre, vous allez commencer à croire que tout est possible...N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns..For copyright matters please send an email to : contactlamatv@gmail.com",24,photoshop photo images incroyable qui existent vraiment image drole meilleur les plus tendances curiosités top,fr,fr,1143823,20382,1551,0,1676
1015,1nOICq5k0-w,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LES 20 STARS LES PLUS SYMPAS DU MONDE | Lama Faché,"Etre une star c'est bien mais être une star généreuse, c'est encore mieux ! Depuis de nombreuses années, certaines célébrités font parler d'elles pour leur engagement ou leurs divers dons. Mais qui sont celles qui sont les plus altruistes ? C’est ce que nous allons voir tout de suite...N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns..For copyright matters please send an email to : contactlamatv@gmail.com",24,film acteur stars don donnons info people justin bieber beyonce photo rencontre john cena actualités people taylor swift actu brad pitt angelina jolie cinéma films bande annonce affiche acteur français cast bo public comédienne française je veux être comment devenir incroyable drôle curiosités,fr,fr,1073055,25842,1459,0,3559
1016,OJXAaTXCJOg,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 CHOSES QUE VOUS NE SAVEZ PAS SUR LA CORÉE DU NORD | Lama Faché,"La Corée du Nord est mondialement connue pour être la nation la plus fermée du monde. Nous ne savons que très peu de choses concernant ce pays. Très peu d’étrangers ont pu y entrer et la plupart ne le feront jamais. Et parmi ceux qui ont pu rentrer ,pas tous ont pu en ressortir. L’image que la Corée du Nord veut offrir au monde est celle d’une nation forte,solide,et puissante. Mais, malgré les efforts des dirigeants du régime, quelques informations ont réussi à passer entre les mailles du filet...N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns..For copyright matters please send an email to : contactlamatv@gmail.com",24,corée du nord corée kpop corée du sud korea Kim Jong-Un voyage billet avion jeans television données faits intéressants divertissement asie asiatique,fr,fr,3352978,38667,8143,0,3718
1017,bbKBtyH65x0,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LES 16 MEILLEURS FILMS ATTENDUS PENDANT 2017 | Lama Faché,"L’année 2016 a connu la sortie de films très réussis, mais cela n’empêche que les producteurs d’Hollywood redoublent d’efforts et d’imagination pour continuer à nous surprendre en 2017. Aujourd’hui nous allons vous parler des 16 films les plus extraordinaires sortis ou qui vont sortir en 2017...N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns..For copyright matters please send an email to : contactlamatv@gmail.com",24,film coco film gratuit 2017 meilleur film star bande annonce film a voir cinéma sortie cinema seance cinema fast and furious x men logan les gardiens de la galaxie 2 spiderman thor la planète des singes star wars top 10 top tendances curiosités info,fr,fr,367093,10314,974,0,2147
1018,vh0-EpcpJpU,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,99 CHOSES QUI VONT VOUS IMPRESSIONNER | Lama Faché,"Aussi cultivés et intelligents que vous puissiez être, le monde qui vous entoure recèle de secrets  et d’informations incroyables qui ne peuvent que vous étonner...N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns..For copyright matters please send an email to : contactlamatv@gmail.com",24,kpop animaux bébé savoir actualités corée du sud actualités insolites seoul dent culture monde tokyo astuce apprendre top 10 curiosités incroyable info tendances,fr,fr,1059279,24762,1973,0,2951
1019,CkbSgnSlLb0,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,12 CHOSES INCROYABLES RETROUVÉES SOUS LA GLACE | Lama Faché,"Saviez-vous que la glace est un endroit parfait pour conserver différentes matières durant des siècles, sans subir aucun changement ? Cependant, comme la banquise est en train de disparaître dans certaines régions de notre planète, les scientifiques ont réussi, grâce à cela, à faire d’étonnantes découvertes ! Dans cette vidéo, je vais vous montrer 12 choses incroyables retrouvées sous la glace..Pour ceux qui n'ont pas regardé la vidéo par rapport au changement de voix, la voici : https://www.youtube.com/watch?v=lTnJCTpgCgs.N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns..For copyright matters please send an email to : contactlamatv@gmail.com",24,documentaire science intéressant réchauffement climatique arctique antarctique recherche découverte meteo des neiges canada quebec glace top 10 incroyable tendances curiosités,fr,fr,3126313,43627,3913,0,3291
1020,n1cN1RKXNo8,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LES 10 CHOSES LES PLUS STUPIDES ACHETÉES PAR DES RICHES | Lama Faché,"Les personnes fortunées sont connues pour acheter des choses luxueuses et extravagantes. Entre voitures de luxe et hôtels particuliers, les riches s'offrent aussi parfois des objets ou des services bien plus originaux. Celui qui a dit que les riches jetaient l’argent par les fenêtres avait bien raison et la vidéo d’aujourd’hui va vous le prouver. Voici les 10 choses les plus stupides achetées par des riches..Pour ceux qui n'ont pas regardé la vidéo par rapport au changement de voix, la voici : https://www.youtube.com/watch?v=lTnJCTpgCgs.N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns..For copyright matters please send an email to : contactlamatv@gmail.com",24,cher comment devenir riche montre diamant pleine lune mercedes info people maison plus coupe de cheveux le plus coiffeur bague immobilier esthétique chirurgie esthétique billet d avion boeing ikea top 10 incroyable tendances curiosités,fr,fr,4435476,49356,4006,0,3498
1021,lTnJCTpgCgs,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LES 15 ENFANTS LES PLUS RICHES DU MONDE | Lama Faché,"Incroyable mais vrai, beaucoup d’entre nous ont du mal à amasser un million de dollars et ceci même après toute une vie de dure labeur, tandis que d’autres naissent avec une cuillère d’argent dans la bouche, grâce à leur parents super riches. Aujourd’hui  nous allons vous parler des enfants qui figurent parmi les jeunes les plus riches du monde, que ce soit grâce à leurs familles, leurs talents ou à leurs inventions, leur richesse est aujourd’hui estimée à des millions de dollars. Voici les 15 enfants les plus riches du monde...N’oublies pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns..For copyright matters please send an email to : contactlamatv@gmail.com",24,enfant ado acteurs maison riche famille celebrities info people youtube comment devenir riche star film serie instagram Jackson prince Jaden Smith les plus incroyable curiosités top 10 tendances,fr,fr,6342159,83742,7033,0,3458
1022,_N9bDikkkyw,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LES 10 RACES DE CHATS LES PLUS CHÈRES ET EXOTIQUES DU MONDE | Lama Faché,"Le chien est peut être le meilleur ami de l’homme, mais les chats sont aussi dans la liste des animaux préférés surtout pour ceux qui aiment les animaux qui ne prennent pas trop d’espace et c’est pour cette raison qu’ils sont l’option numéro 1 des gens qui possèdent une toute petite maison. Dans cette vidéo nous allons voir les chats les plus chers, exotiques et rares du monde...N’oublies pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns..For copyright matters please send an email to : contactlamatv@gmail.com",24,chat les chats les plus les plus chers chat gratuit chats chaton animaux felin grand incroyable petit du monde le saviez vous science et vie actualités insolites jeux données meilleur la vie top 10 curiosités tendances,fr,fr,513738,17016,942,0,3202
1023,nfcnLOk5JAU,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,15 JOUEURS DE FOOT NÉS PAUVRES ET DEVENUS MILLIONNAIRES | Lama Faché,"L’admiration pour le parcours des footballeurs augmente de jour en jour, ils peuvent avoir eu un parcours tracé pour les uns ou semé d’embuches pour les autres. Ainsi, à chaque joueur de foot son passé et avant d’en arriver à cette carrière, certains ont connu des conditions de vie très dure. Aujourd’hui, je vais te faire découvrir 15 stars du ballon rond qui ont vécu leur enfance dans la misère, des conditions qu’ils ne les ont pas empêchés de réussir et de devenir des millionnaires...N’oublies pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns..For copyright matters please send an email to : contactlamatv@gmail.com",24,jeux joueurs de foot comment devenir riche football resultat foot but football direct foot transfert cristiano ronaldo ronaldo messi psg zlatan top 10 incroyable tendances curiosités,fr,fr,5005716,73810,5681,0,4697
1024,yx1BQkBuUeo,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,15 PRODUITS Dont La Composition Va Vous Etonner | Lama Faché,"Savais-tu que la gomme à mâcher est fabriquée à partir du pétrole ? Ou encore que la saucisse que mangent beaucoup d'entre nous est faite à partir de papier utilisé dans les toilettes ? Dans cette vidéo, je vais te faire découvrir 15 produits que tu ne rachèteras plus jamais après avoir vu leurs méthodes de fabrication...N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns..For copyright matters please send an email to : contactlamatv@gmail.com",24,produit maigrir vite perdre du ventre soldes recette enfant regime bébé magasin bébé famille maquillage acheter achat red bull saucisse saucisson bonbon haribo top 10 incroyable curiosités,fr,fr,2678461,45418,8952,0,7152
1025,7_B7LOG9ejo,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,SI VOUS ENTENDEZ CECI AU TÉLÉPHONE - RACCROCHEZ! | Lama Faché,"Les arnaques téléphoniques ne datent pas d’hier mais, avec le temps, les arnaqueurs ont inventé des méthodes de plus en plus sophistiquées. Mais ne vous inquiétez plus, aujourd’hui, je vais vous parler de ces arnaques afin que vous ne vous fassiez plus jamais avoir...N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns..For copyright matters please send an email to : contactlamatv@gmail.com",24,argent les sites Web frauduleux reseaux sociaux film streaming payé l’abonnement hacker news hacker fraude antivirus gratuit adware avocat arnaqueur arnaque telephone carte bancaire top 10 les plus curiosités,fr,fr,1361578,44505,2411,0,3131
1026,ZZRqbPY9Tzo,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 ADOLESCENTS(ES) DEVENUS RICHES POUR DES RAISONS COMPLÈTEMENT FOLLES | Lama Faché,"Le chemin vers la richesse est parfois long et semé d’embûches, mais il s’est avéré plus facile pour les personnes que vous allez rencontrer...N’oublie pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns..For copyright matters please send an email to : contactlamatv@gmail.com",24,enfant ado maison celebrities ADOLESCENTS(ES) info people youtube comment devenir riche star riche instagram Danielle Bregoli CaptainSparklez les plus incroyable curiosités top 10,fr,fr,2214918,33839,4809,0,2640
1027,eC3rWbZSuUg,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,99 CHOSES QUI N'ARRIVENT QU'AUX ÉTATS-UNIS | Lama Faché,"Les Etats-Unis font rêver plus d’un, c’est le pays de la démesure connu pour ses grosses productions, ses grands building et ses burgers taille XXL. Chacun de ses 50 états est unique et regorge de paysages, de monuments et de routes fascinantes. Si vous aussi vous êtes fasciné par ce pays, cette vidéo est là pour vous présenter ses différentes facettes...N’oublies pas de t’abonner à la chaîne : https://goo.gl/KOb7Ns..For copyright matters please send an email to : contactlamatv@gmail.com",24,etats unis new york las vegas états unis incroyable meilleur voyage trump donald trump famille voyage usa chose a faire contact le plus tourisme mcdonalds usa voyage etats unis washington top 10 curiosités info,fr,fr,1586178,33235,2126,0,4926
1028,5RvurN8iQTU,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,20 CÉLÉBRITÉS QUI ONT ÉTÉ HARCELÉES À L'ÉCOLE | Lama Faché,"Comme beaucoup d’enfants dans le monde, les personnes célèbres ont eux aussi subi un harcèlement à l’école et au collège. La cruauté, la mauvaise éducation et l’absence de valeurs existent partout, et ce n’est pas facile pour la victime de sortir du cercle et de se débarrasser du mauvais traitement. Au fil des ans, les séquelles laissées par ces expériences-là sont dures à surmonter. Les célébrités, dans leur cas, arrivent à s’en sortir et beaucoup d’entre eux en parlent afin de donner une visibilité sur ce problème considéré comme l’un des plus présents dans toute culture et dans les différents domaines, présumant ainsi que le défi de l’éradiquer est un problème pour tous.For copyright matters please send an email to : contactlamatv@gmail.com",24,ecole harcèlement harcèlement scolaire star chanteuse chanson film justin bieber eminem selena gomez jackie chan mika actualités actu people info tendances curiosités top 10 people,fr,fr,1299244,29374,1571,0,3388
1029,TJYCpZVLGkQ,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,15 ACTEURS QUI SONT ALLÉS LOIN DEVANT LA CAMÉRA | Lama Faché,"Quand on regarde un film, on laisse souvent aller notre imagination et on se laisse embarquer dans l'histoire. Par contre, quand vient le temps des scènes osées, on sait bien que c'est ""acté"" et que ce n'est pas réel.  Pourtant ce n'est pas tout le temps le cas. Dans cette vidéo, je vous présente 15 acteurs qui ont élevé leur jeu d'acteur d'un cran et qui ont réellement passé à l'acte devant la caméra.For copyright matters please send an email to : contactlamatv@gmail.com",24,film acteur stars info people twilight photo actualités people actu cinéma films bande annonce affiche acteur français cast bo public comédienne française je veux être comment devenir incroyable drôle top curiosités,fr,fr,2019552,17776,3082,0,1313
1030,910vxzpLZ9k,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,15 RÉPONSES À TES QUESTIONS DE TOUS LES JOURS (RATQP #7) | Lama Faché,"Bienvenue encore une fois à ce nouveau numéro de « Réponses à Tes Questions Pertinentes », comme d’habitude je réponds aux questions posées lors du dernier RATQP. Si toi aussi tu as des questions à poser à lama fâché, n’hésite pas à le faire juste en bas en commentaire et tu auras peut être tes réponses lors de ma prochaine vidéo !For copyright matters please send an email to : contactlamatv@gmail.com",24,youtube chien pizza maigrir vite regime macdonald mac do bruleur de graisse bonbon chat age des chiens cycle menstruel animaux incroyable top 10 tendances curiosités info,fr,fr,480770,14802,962,0,7941
1031,AcBjRx4mtOI,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,5 PRODUITS DONT VOUS FERIEZ MIEUX D'IGNORER LES COMPOSANTS | Lama Faché,"De nos jours, on mange parfois des produits sans se douter une seconde des composants qui les constituent, pourquoi trouve-on dans la gélatine des restes d’animaux ? Si tu veux connaitre la réponse, regarde cette vidéo car je vais te parler de 5 produits dont tu ferais mieux d’ignorer les composants.For copyright matters please send an email to : contactlamatv@gmail.com",24,haribo bonbons bonbon haribo chip cola coca cola rouge a levre extracteur de jus jouet regime bruleur de graisse bio incroyable top 10 tendances curiosités info,fr,fr,977024,24284,2780,0,2284
1032,e5UYk9c88NE,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LE MANNEQUIN LE PLUS UNIQUE AU MONDE | Lama Faché,Cette femme n'a pas de dents et pas de cheveux. Pourtant elle défile aux côtés des plus beaux mannequins du monde.For copyright matters please send an email to : contactlamatv@gmail.com,24,beauté femme mannequin maquillage maquillage yeux rouge a levre belle Lama Faché,fr,fr,939863,18252,1383,0,1037
1033,nhOS2AnT0X8,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,15 STARS AVEC QUI PERSONNE NE VEUT TRAVAILLER | Lama Faché,"Parce que richesse ne rime pas forcément avec gentillesse, voici 15 stars avec qui personne ne veut travailler !",24,star actu people actualités people news people potins de stars info people acteur film jennifer lopez beyonce Lama Faché,fr,fr,340118,9361,801,0,951
1034,hLzyihG-H1Y,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 ASTUCES QUI VONT VOUS FACILITER LA VIE | Lama Faché,Voici 10 Astuces qui vont faciliter votre vie !!,24,comment enlever les rayures écran de telephone smartphone astuces lifehacks comment ca marche curiosités,fr,fr,847090,17912,1644,0,875
1035,tlQ2kGWcCAo,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,"Différente, elle est rejetée par sa famille adoptive. Ce que sa mère va faire va vous surprendre !!","Différente, elle est rejetée par sa famille adoptive, mais ce que sa mère biologique va faire va vous surprendre..Sujets historiques, mystérieux, joyeux ou controversés, Lama Fâché vous fait découvrir le monde sans bouger de votre canapé..N’oublies pas de t’abonner à la chaîne : https://goo.gl/KOb7NsPour nous contacter : lamafacheyt@gmail.com...Synopsis:Christina Fisher a 36 ans et est déjà maman d'une fille de 18 ans. Elle est dans une situation compliquée, elle n'a pas de travail fixe et s'est retrouvée à la rue depuis que le camping dans lequel elle louait une caravane a fermé. Lorsqu'elle a appris qu'elle était enceinte elle a tenté de contacter le futur papa mais celui-ci a préféré ne pas assumer et disparaitre dans la nature..Autres vidéos que tu voudrais peut être regarder :1- 10 Fonctions secrètes cachées dans les téléphoneshttps://youtu.be/ieZvRKtRGqE2- 4 Expériences incroyables que vous pouvez faire tout de suitehttps://youtu.be/ACEBYDogvzY3- 5 Choses incroyables retrouvées dans des jardinshttps://youtu.be/CzELX7FXxyo4- 5 Signes qui montrent qu’une personne t’aimehttps://youtu.be/du0dRZpYQjY5- 9 Mensonges auxquels tout le monde croit (partie1)https://youtu.be/LbvB4UJ1uaI6- Les 8 produits les plus ridicules du téléachathttps://youtu.be/hccLekWNaek7- À quel point te connais-tu toi même (part2)https://youtu.be/h60aMTi2JzE8- 6 Astuces secrètes de la publicité alimentairehttps://youtu.be/wV5R5md5wgA9- 10 Endroits secrets dans des monuments célèbres https://youtu.be/81c04plQr0U 10- Les téléphones les plus bizarres au mondehttps://youtu.be/3F9u3ynY_1gCette vidéo est produite par Lama Faché.",24,mère maman fille chomage grossesse triste famille adoptive naissance enceinte Lama Faché,fr,fr,541031,23247,1379,0,1391
1036,bVgOETPgLLY,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,30 CHOSES QUI DÉRANGENT TOUT LE MONDE | Lama Faché,"Voici une liste de choses qui nous arrivent souvent et qui nous dérangent à chaque fois..Sujets historiques, mystérieux, joyeux ou controversés, Lama Fâché vous fait découvrir le monde sans bouger de votre canapé..N’oublies pas de t’abonner à la chaîne : https://goo.gl/KOb7NsPour nous contacter : lamafacheyt@gmail.com...Autres vidéos que tu voudrais peut être regarder :1- 10 Fonctions secrètes cachées dans les téléphoneshttps://youtu.be/ieZvRKtRGqE2- 4 Expériences incroyables que vous pouvez faire tout de suitehttps://youtu.be/ACEBYDogvzY3- 5 Choses incroyables retrouvées dans des jardinshttps://youtu.be/CzELX7FXxyo4- 5 Signes qui montrent qu’une personne t’aimehttps://youtu.be/du0dRZpYQjY5- 9 Mensonges auxquels tout le monde croit (partie1)https://youtu.be/LbvB4UJ1uaI6- Les 8 produits les plus ridicules du téléachathttps://youtu.be/hccLekWNaek7- À quel point te connais-tu toi même (part2)https://youtu.be/h60aMTi2JzE8- 6 Astuces secrètes de la publicité alimentairehttps://youtu.be/wV5R5md5wgA9- 10 Endroits secrets dans des monuments célèbres https://youtu.be/81c04plQr0U 10- Les téléphones les plus bizarres au mondehttps://youtu.be/3F9u3ynY_1gCette vidéo est produite par Lama Faché.",24,choses dérangent tout le monde prank pranks blagues défis challenge jeux défier astuces école lama faché lama faché,fr,fr,492242,17187,3034,0,1346
1037,6y8q6RaK_xE,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LES PERSONNES LES PLUS RICHES DE L'HISTOIRE DE L'HUMANITÉ | Lama Faché,"Voici une liste des gens les plus riches à travers toute l’histoire de l’humanité..Sujets historiques, mystérieux, joyeux ou controversés, Lama Fâché vous fait découvrir le monde sans bouger de votre canapé..N’oublies pas de t’abonner à la chaîne : https://goo.gl/KOb7NsPour nous contacter : lamafacheyt@gmail.com...C’est sans surprise que Bill Gates mérite d’être mentionné dans cette liste, puisqu’il est actuellement la personne vivante la plus riche du monde. Alan Rufus était le neveu de William le Conquérant, qu’il rejoint dans la conquête Normande. Staline est connu pour avoir dirigé l’URSS, mais très peu de personnes savent qu’il était indirectement le dirigeant technique du PIB de l’époque..Sources : https://pastebin.com/h9KmdsbnAutres vidéos que tu voudrais peut être regarder :1- 10 Fonctions secrètes cachées dans les téléphoneshttps://youtu.be/ieZvRKtRGqE2- 4 Expériences incroyables que vous pouvez faire tout de suitehttps://youtu.be/ACEBYDogvzY3- 5 Choses incroyables retrouvées dans des jardinshttps://youtu.be/CzELX7FXxyo4- 5 Signes qui montrent qu’une personne t’aimehttps://youtu.be/du0dRZpYQjY5- 9 Mensonges auxquels tout le monde croit (partie1)https://youtu.be/LbvB4UJ1uaI6- Les 8 produits les plus ridicules du téléachathttps://youtu.be/hccLekWNaek7- À quel point te connais-tu toi même (part2)https://youtu.be/h60aMTi2JzE8- 6 Astuces secrètes de la publicité alimentairehttps://youtu.be/wV5R5md5wgA9- 10 Endroits secrets dans des monuments célèbres https://youtu.be/81c04plQr0U 10- Les téléphones les plus bizarres au mondehttps://youtu.be/3F9u3ynY_1gCette vidéo est produite par Lama Faché.",24,Lama faché lama faché faits curiosité histoire dans le monde le plus les plus celebrités actu people magazine incroyable lama fache se montre lama fache visage,fr,fr,248524,9423,831,0,1014
1038,nopYctH0xd8,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,"Une serveuse traita un vagabond aimablement. Quand elle sut qui c'était, Ses larmes coulèrent","Une serveuse traita un vagabond très aimablement. Lorsqu’elle découvrit qui il était, elle éclata en sanglots..Sujets historiques, mystérieux, joyeux ou controversés, Lama Fâché vous fait découvrir le monde sans bouger de votre canapé..N’oublies pas de t’abonner à la chaîne : https://goo.gl/KOb7NsPour nous contacter : lamafacheyt@gmail.com...Il est certain que la vie peut changer d’un instant à l’autre. Tel est le cas de Maria, une jeune serveuse au Texas, aux Etats-Unis, dont la vie se transforma après s’être occupée d’un vagabond qui entra dans le restaurant où elle travaillait. Et quand vous découvrirez qui était cet homme-là, je crois que vous allez halluciner..Autres vidéos que tu voudrais peut être regarder :1- 10 Fonctions secrètes cachées dans les téléphoneshttps://youtu.be/ieZvRKtRGqE2- 4 Expériences incroyables que vous pouvez faire tout de suitehttps://youtu.be/ACEBYDogvzY3- 5 Choses incroyables retrouvées dans des jardinshttps://youtu.be/CzELX7FXxyo4- 5 Signes qui montrent qu’une personne t’aimehttps://youtu.be/du0dRZpYQjY5- 9 Mensonges auxquels tout le monde croit (partie1)https://youtu.be/LbvB4UJ1uaI6- Les 8 produits les plus ridicules du téléachathttps://youtu.be/hccLekWNaek7- À quel point te connais-tu toi même (part2)https://youtu.be/h60aMTi2JzE8- 6 Astuces secrètes de la publicité alimentairehttps://youtu.be/wV5R5md5wgA9- 10 Endroits secrets dans des monuments célèbres https://youtu.be/81c04plQr0U 10- Les téléphones les plus bizarres au mondehttps://youtu.be/3F9u3ynY_1gCette vidéo est produite par Lama Faché.",24,Maria serveuse travail gentillesse nourriture patron client propre texas SDF Lama Faché,fr,fr,6279417,125633,5276,0,4580
1039,xij6g9QChj4,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,On la critique car elle vit dans un conteneur avec ses 4 filles. Mais quand on rentre à l’intérieur,"Cette mère monoparentale habite dans un conteneur avec ses 4 filles. Mais voyons de près leur vie..Sujets historiques, mystérieux, joyeux ou controversés, Lama Fâché vous fait découvrir le monde sans bouger de votre canapé..N’oublies pas de t’abonner à la chaîne : https://goo.gl/KOb7NsPour nous contacter : lamafacheyt@gmail.com...Synopsis:Lulu est une mère célibataire Argentine qui a fait un choix pas forcément facile. Elle élève ses filles et a repris ses études en Californie. Pour conserver l'appartement qu'elle avait, elle devait cumuler les jobs à côté de ses cours ce qui voulait également dire qu'elle ne verrait plus beaucoup ses filles..Autres vidéos que tu voudrais peut être regarder :1- 10 Fonctions secrètes cachées dans les téléphoneshttps://youtu.be/ieZvRKtRGqE2- 4 Expériences incroyables que vous pouvez faire tout de suitehttps://youtu.be/ACEBYDogvzY3- 5 Choses incroyables retrouvées dans des jardinshttps://youtu.be/CzELX7FXxyo4- 5 Signes qui montrent qu’une personne t’aimehttps://youtu.be/du0dRZpYQjY5- 9 Mensonges auxquels tout le monde croit (partie1)https://youtu.be/LbvB4UJ1uaI6- Les 8 produits les plus ridicules du téléachathttps://youtu.be/hccLekWNaek7- À quel point te connais-tu toi même (part2)https://youtu.be/h60aMTi2JzE8- 6 Astuces secrètes de la publicité alimentairehttps://youtu.be/wV5R5md5wgA9- 10 Endroits secrets dans des monuments célèbres https://youtu.be/81c04plQr0U 10- Les téléphones les plus bizarres au mondehttps://youtu.be/3F9u3ynY_1gCette vidéo est produite par Lama Faché.",24,famille conteneur mere celibataire maison enfants filles fille faits education interessants incroyable curiosités secrets cachés lama fache,fr,fr,866813,32140,1617,0,1918
1040,BPMTuUYvoGk,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 PERSONNES QUI ONT ACQUIS DES SUPERPOUVOIRS APRÈS UN ACCIDENT | Lama Faché,"Voici des gens parfaitement normaux mais qui ont obtenus des superpouvoirs au cours de leur vie.Sujets historiques, mystérieux, joyeux ou controversés, Lama Fâché vous fait découvrir le monde sans bouger de votre canapé..N’oublies pas de t’abonner à la chaîne : https://goo.gl/KOb7NsPour nous contacter : lamafacheyt@gmail.com...Synopsis:Nous pouvons lire des histoires de super-héros dans les bandes-dessinées ou les voir sur nos écrans. Nous avons tous certainement déjà rêvé que nous pouvions voler ou déplacer des objets par la pensée. Malheureusement, ce ne sont que des rêves irréalisables et aucun homme n’est en mesure d’acquérir de telles capacités… Mais est-ce vraiment sûr ? De temps en temps, nous entendons des anecdotes dans lesquelles des personnes ont acquises certaines sortes de « superpouvoirs », à la suite de graves accidents ou maladies. ..Autres vidéos que tu voudrais peut être regarder :1- 10 Inventions incroyables pour vos animaux de compagniehttps://youtu.be/RwB6U10OAuQ2- 10 Célébrités qui ont fait de la prisonhttps://youtu.be/VQ_4hkKGKhM3- 66 Photos que vous devez voir deux foishttps://youtu.be/k084tAEHCYw4- 10 Choses que les hommes font quand personne ne les regardehttps://youtu.be/Ycx-UigaWO85- 25 Astuces psychologiques qui vous aideront à obtenir tout ce que vous voulezhttps://youtu.be/bSKgKXdTEf06- 11 Choses que vous ne savez pas sur votre corpshttps://youtu.be/CK9VvMf7aE47- 10 Enfants timides devenus des stars sublimeshttps://youtu.be/xZcOdgF3pIU8- 7 Choses que tu ne dois jamais rechercher sur googlehttps://youtu.be/TKReJLMdpQ49- 7 Maisons de luxe pour chienshttps://youtu.be/PNW8mz1fsyY10- 10 Réponses à tes questions de tous les jourshttps://youtu.be/EWQcxl9iNzACette vidéo est produite par Lama Faché.",24,10 personnes super héros spiderman 10 adolescents 10 enfants pouvoir top top 10 top10 top 5 curiosités incroyable interessant les plus,fr,fr,2345661,35946,4900,0,2270
